timestamp,strand_id,family,generation,target_service,iteration,capture_offset_s,cpu_usage_pct,memory_usage_pct,http_error_rate_5xx,request_latency_p99,pod_restart_count_delta,network_rx_bytes_delta,network_tx_bytes_delta,cpu_delta_30s,memory_delta_30s,error_rate_delta_30s,latency_delta_30s,cpu_delta_60s,memory_delta_60s,error_rate_delta_60s,latency_delta_60s,service_dependency_affected
1774666091.268129,resource_synth_10,resource,1,payment-service,1,0,0.6538543154870577,0.9768695009716928,0.15051791991265262,0.8331313837799792,0.3783307843837858,0.0,0.5523692514204047,0.23751007174115704,0.18283101399379148,0.04859226664002221,0.12654329244059373,0.3428410244385357,0.42767579852085236,0.11039977108734406,0.5472212729417167,0
1774666091.2681432,resource_synth_11,resource,1,payment-service,1,0,0.6970532072551905,0.8055144683878348,0.2835592349898989,0.5735790259398752,0.4560764198167418,0.1783397972577554,0.19219971239208405,0.11298652238706824,0.10479340434660878,0.08624600044765716,0.2640003612242517,0.5081320003501999,0.42527352906683463,0.12346607185290245,0.32499778214489866,0
1774666091.268157,resource_synth_12,resource,1,payment-service,1,0,0.9285200250745012,0.7046127433745852,0.17925041579408402,0.7040933363580123,0.9303759560797397,0.56509174843254,0.28903642584159495,0.31048653953367583,0.16351575257968823,0.05300522862223955,0.17910391330274922,0.6127914384270734,0.4619053625337042,0.1119317017210916,0.4065872535345218,0
1774666091.268171,resource_synth_13,resource,1,payment-service,1,0,1.1832403800714684,0.5418480226206566,0.39426300972581935,0.51966880877311,0.0,0.8395098371278125,0.1884731227753516,0.3171291890067162,0.10443783026757136,0.11959402421688005,0.22559971905925544,0.6195544202369342,0.4212468436655556,0.14700105872681615,0.31224843858267537,0
1774666091.2681851,resource_synth_14,resource,1,payment-service,1,0,1.00129740478431,0.9338422110438136,0.3004473546860148,0.6521526926886093,0.13753288666422192,0.6123970440207729,0.48645680092237104,0.2042765457982642,0.4022188849526805,0.13474935650884917,0.1145357711869605,0.6363461508920927,0.3991313977129661,0.17024832747822627,0.4192080651030086,0
1774666091.268199,resource_synth_15,resource,1,payment-service,1,0,1.3469618933730036,0.7472694284044892,0.06781296809795204,0.8685948381890929,0.4886706537869321,0.38618770486564286,0.5642257289244507,0.4913802670425749,0.37238801115764997,0.01938016988335606,0.0967651009548608,0.5979465745886454,0.2531859703319724,0.03663360286294307,0.3538401905220849,0
1774666091.268213,resource_synth_16,resource,1,payment-service,1,0,0.9820361138354275,0.6291066664823327,0.3274109692118948,0.800375876830449,0.7872639028665538,0.3296983813211505,0.6100687666652014,0.3310947646955977,0.28050541339155355,0.05700963439876875,0.3071008345653293,0.6680121741211736,0.37427454715906977,0.2480426711341867,0.36058637414127787,0
1774666091.268227,resource_synth_17,resource,1,payment-service,1,0,0.642942336085365,0.9112063583266613,0.1374269647069904,0.2740788174124827,1.0343131675621133,0.0,0.41570366918446705,0.25834471889249067,0.3056520660786954,0.014564057522679339,0.1260232920087766,0.24789123331389754,0.6138586987016911,0.04920880875911939,0.15478893571467686,0
1774666091.268241,resource_synth_18,resource,1,payment-service,1,0,1.0899723624683169,0.9511100157796059,0.28662099164018534,0.9291629904794265,0.7928002694764827,0.05885838148260453,0.11032350645383407,0.26839700306103254,0.22249863645675702,0.06490075064719097,0.33836094129362626,0.8408838706855388,0.41271014096105096,0.14506153617307302,0.551339699969496,0
1774666091.268256,resource_synth_19,resource,1,payment-service,1,0,0.49410261730204896,0.5356332218585187,0.18162334089883256,0.3204017410549328,0.5934517489557138,0.2905768755821341,0.8141484059068906,0.17660958806482635,0.1694849961646076,0.0663757852313686,0.12176217933900742,0.2529053309865337,0.33998135321345524,0.08401578154829467,0.21129998084188542,0
1774666091.26827,resource_synth_20,resource,1,payment-service,1,0,0.8349533347333793,1.3726110544379138,0.0,0.8641431146416366,0.8996746902882745,0.5527877650835,0.18059311430948616,0.12403438373447129,0.5304249107716706,0.0,0.12405383283076814,0.4697723498420073,1.025019718367751,0.0,0.6895151103301775,0
1774666091.2682838,resource_synth_21,resource,1,payment-service,1,0,1.0814375172886144,0.9846829697781325,0.6916696977159142,1.0034557627600704,0.6184774914719466,0.6704673181656119,0.14972900122380178,0.4959112794105121,0.26873336565336137,0.2603396901754184,0.10238512713316816,0.5603163950365213,0.6201527294671481,0.2729912530345611,0.32898081003805973,0
1774666091.268298,resource_synth_22,resource,1,payment-service,1,0,0.4549412497404017,0.9807804684052948,0.5301829967442587,0.37070933988697,0.47136159687753476,0.5640477555884295,0.0,0.04569278007813289,0.4289951523015549,0.16989682177004797,0.16921215220381136,0.26714894884924834,0.4271352629017305,0.2521391206628364,0.2353009270986192,0
1774666091.268311,resource_synth_23,resource,1,payment-service,1,0,0.7225502615590095,0.554493264804518,0.09037535283342948,0.32203038934493733,1.1010837887071854,0.15927448531990054,0.38283749667130096,0.18755997813652442,0.2286646206627804,0.01255228294202864,0.14862473757392766,0.45289298048927606,0.38582930654918973,0.053728299309151545,0.1982835320030391,0
1774666091.268325,resource_synth_24,resource,1,payment-service,1,0,0.7457236843156472,0.6092412713787534,0.3899474758326489,0.68047404988913,1.2294642905799624,0.8917597167105624,0.530579201905371,0.0993628537890019,0.20531213700531203,0.13611672254488152,0.3133555645371664,0.29044376091950785,0.38476381969453,0.28531223768826897,0.30680005782535064,0
1774666091.268339,resource_synth_25,resource,1,payment-service,1,0,0.5908950899372003,0.7758908518263704,0.7165743713053935,0.5676653761036993,0.40443715515875306,0.5170254381016176,0.396684730516893,0.21346154267596945,0.22240063874978017,0.1797172501553454,0.14984773342970772,0.29713556362803883,0.45711522548400824,0.25029285298127224,0.37360228093623,0
1774666091.268353,resource_synth_26,resource,1,payment-service,1,0,1.001169315910242,0.9867515134650575,0.0,0.34555999258618625,0.38207812091542864,0.35721055777044824,0.6286634419222035,0.395101620444558,0.26446569943410164,0.0,0.07826652587741342,0.676623413658567,0.38473096904910475,0.0,0.2132173251097525,0
1774666091.268367,resource_synth_27,resource,1,payment-service,1,0,1.1740412201886072,1.0574081119752488,0.08881658289164346,0.08172663026700322,0.07067035779075127,0.5810534545008466,0.2051816315504565,0.18787078161724846,0.358862917692388,0.01941121582597828,0.02247354107387555,0.6873087200697153,0.5354741440498236,0.041236510819842316,0.032301126543958635,0
1774666091.2683809,resource_synth_28,resource,1,payment-service,1,0,1.1670130054587626,0.695142751391526,0.5443529765286602,0.2831840153134679,0.3436681890827287,0.7177457851846415,0.681934829836887,0.5322565222597769,0.1335220185617588,0.16116662893936043,0.13176324729512778,0.7107603142388482,0.4720019042157955,0.3657142045076958,0.22128329842999778,0
1774666091.268395,resource_synth_29,resource,1,payment-service,1,0,0.7427010554945418,0.2007071315583857,0.5032748819239758,0.9376563316331745,0.32828759065572466,0.43647758608081527,0.0,0.09594570096308334,0.09088065549600635,0.13743357292047564,0.29740168031974706,0.5320026309617473,0.09012946169839647,0.33672051103872924,0.3162731782502874,0
1774666091.268409,resource_synth_30,resource,1,payment-service,1,0,0.47320022928315064,1.081915521000989,1.0734898236951147,0.569278351055546,0.26388151923095143,0.5113149633188279,0.3666609247023857,0.15017978487804298,0.3682381017965602,0.24775350387418732,0.23920779395116024,0.2856085426017857,0.5608792399576358,0.8485526157860819,0.21183217878703178,0
1774666091.268422,resource_synth_31,resource,1,payment-service,1,0,1.0620046301466557,0.9012360409785517,0.0,1.1254016522408137,0.0,0.6577845755459362,0.3368333255866939,0.1816736557661982,0.20662886793031351,0.0,0.11675528281670032,0.36572608783669436,0.6042798603937307,0.0,0.853646264488473,0
1774666091.268436,resource_synth_32,resource,1,payment-service,1,0,0.9291079726423039,1.036539604216368,0.0,0.0655767439554229,0.6967580683616406,0.0,0.8120133627422589,0.24047812408509278,0.3249258585160878,0.0,0.01760045246944044,0.5333768622508153,0.328942513049355,0.0,0.048787082750314244,0
1774666091.26845,resource_synth_33,resource,1,payment-service,1,0,0.7448771799582828,0.94375009469685,0.5103973927407668,0.49775498098783416,0.5346393077134907,0.19848621898544144,0.31899299879790954,0.23786137852648473,0.2612718898828593,0.1639597879796075,0.13079035514053147,0.4666695104508793,0.4761424645681989,0.24546107334343809,0.19349636624525116,0
1774666091.268464,resource_synth_34,resource,1,payment-service,1,0,1.0062449952370218,0.8842750627151854,0.2828058315957874,0.3403032282634068,0.6645881931242112,0.7368550370334583,0.8756425946461015,0.3106276775808308,0.3631949509735966,0.0741648193183919,0.05680992333838591,0.7447008231547224,0.357508394968723,0.19767892013024538,0.16486241366707405,0
1774666091.268478,resource_synth_35,resource,1,payment-service,1,0,0.8957618924219315,1.0205613429836278,0.34332778527292773,0.6669722570555329,0.03026450034554412,0.5692319202219108,0.5033874854101025,0.1352455232494685,0.20250947471183936,0.07324871260646587,0.30179149252560644,0.2774554974087076,0.6685261513929041,0.2060952747424738,0.2093381551251091,0
1774666091.268492,resource_synth_36,resource,1,payment-service,1,0,1.1185884450162988,0.8621474089792424,0.024588604925776983,0.6975067138303502,0.5490955891697269,0.2140633805112403,0.5905911578908183,0.4073020986194048,0.2669886775947418,0.009318356743347325,0.3045639985545998,0.7224042327940517,0.4327065595351246,0.017070955454639783,0.34726106923586164,0
1774666091.2685068,resource_synth_37,resource,1,payment-service,1,0,0.3246179779452034,1.1548336958186523,0.5870997566165177,0.5811302247037257,0.5761211181997188,0.6702784991351971,0.8178219042579198,0.14098132957213422,0.3874316252836794,0.18515589540934596,0.2328013752380394,0.14183950161597692,0.9170809394181909,0.2964154828114231,0.2291584977051891,0
1774666091.268521,resource_synth_38,resource,1,payment-service,1,0,1.1517906870703039,0.9103328096982305,0.3346942759988639,0.5343143071236732,0.9333665250690595,0.7607167035592435,0.5868933436358466,0.5056688325413075,0.2808690847214875,0.06869687452458424,0.13292755896036515,0.9109518358943366,0.682608335763715,0.15235900418896925,0.22974578403077422,0
1774666091.2685351,resource_synth_39,resource,1,payment-service,1,0,0.5685841131429898,0.9690916756851042,0.0,0.407035782992754,0.6944480477999219,0.7460546415991701,0.5983893406795011,0.11393240419090588,0.37533688649463254,0.0,0.1456701692019321,0.3604018837800994,0.6398979317346113,0.0,0.22497944794466757,0
1774666091.26855,resource_synth_40,resource,1,payment-service,1,0,0.5358254104347104,1.1121532018873437,0.08744080383328764,0.7985248141146901,0.5122012234141579,0.8275036481079863,0.7376169191147968,0.13205941577888725,0.49164359108244715,0.00927667830346577,0.18702485344370737,0.24223887966343255,0.7811203104035057,0.05643189995643309,0.5808938187986389,0
1774666091.268564,resource_synth_41,resource,1,payment-service,1,0,0.7239527562845874,0.7460818542589536,0.14710053070382784,0.673451445474839,0.0,0.35968185087853277,0.5004094532755474,0.13491594207594912,0.30990754213707156,0.059567717471290735,0.33404503601400437,0.3323412937714248,0.451699635771894,0.09932925450216477,0.3012354180078093,0
1774666091.268578,resource_synth_42,resource,1,payment-service,1,0,0.7135119732111266,0.7861687366472975,0.4867484227642408,0.6117583369422153,0.2229387136813236,0.7819877118623726,0.0247681000476363,0.1769779751236957,0.3750870791930413,0.1573947000897995,0.22043301088364067,0.4840203711682597,0.4636947358479359,0.21671279254986492,0.2107182613296994,0
1774666091.2685912,resource_synth_43,resource,1,payment-service,1,0,1.4483549532327948,0.9414482612528134,0.2421907762376304,0.0,0.8469884110761141,0.30251103753189273,0.2636403492248964,0.48359299073051293,0.37912681742632404,0.025473901156103183,0.0,0.906498484414098,0.4523851011225051,0.14999756597293895,0.0,0
1774666091.268605,resource_synth_44,resource,1,payment-service,1,0,0.7484571170633577,1.425800737218116,0.0,0.5112841479695668,0.8526384315547874,0.4422018157059179,0.3122452845432482,0.10276965973716465,0.39087287473822885,0.0,0.1013700171878795,0.5631878667977228,0.6651003384276395,0.0,0.24354001743386908,0
1774666091.268619,resource_synth_45,resource,1,payment-service,1,0,0.858523633246778,0.6954898712833332,0.5787319007802972,0.8805178329420384,0.7977060714297379,0.9536087127041922,0.365185848843664,0.40079226686634756,0.27482088406025623,0.28218620798411076,0.2542367249822273,0.5286638788303383,0.3447249783357997,0.3914304166316399,0.3035612090981433,0
1774666091.2686331,resource_synth_46,resource,1,payment-service,1,0,1.0501981773163485,0.8647409303346814,0.3130266033816325,0.34685941225289874,0.40357231155340906,0.2934709658791847,0.46962591739222037,0.13685720655875433,0.14226845548402442,0.1455942172519454,0.03750861907543197,0.5586923232811201,0.6143943636117528,0.1645800224772734,0.27433097894041186,0
1774666091.268647,resource_synth_47,resource,1,payment-service,1,0,0.7680243766456839,0.8638060078803671,0.6375747516727301,0.317639244392926,0.0802128980222986,0.2785844196667288,0.2893917278802925,0.17873769020977132,0.33629483059423954,0.2703381397316653,0.056612515625935646,0.363131649760309,0.34308167105427306,0.32243831017439556,0.14963962510442463,0
1774666091.26866,resource_synth_48,resource,1,payment-service,1,0,0.6093775086914633,0.6888029884929316,0.1979500507997145,0.0009639532430999465,0.6778908664130854,0.5581107889431993,0.7553720062624333,0.11603504636017545,0.09890379099274123,0.030322174805314975,0.0001381454065206907,0.25124328558471826,0.4376268369580806,0.05980828620878335,0.0006756341261958667,0
1774666091.2686741,resource_synth_49,resource,1,payment-service,1,0,0.552797285094365,0.5144145122695861,0.05470416635860928,0.3697374829930929,0.4168022916230864,0.0,0.14206482419820526,0.20623441344002044,0.2026111555810709,0.00827572052517183,0.17568831271497085,0.4001034493306365,0.16032400903914515,0.02063245930884024,0.22404795567935198,0
1774666091.268688,resource_synth_50,resource,1,payment-service,1,0,0.8026010963365406,1.1623223161682505,0.0,0.6730950998334103,0.7574141731586758,0.9812504523547789,0.04057625566321532,0.18789597768192312,0.37652574687027723,0.0,0.18201244709908782,0.31478431970617043,0.4740947502727877,0.0,0.4092311056191765,0
1774666091.268702,resource_synth_51,resource,1,payment-service,1,0,1.1272355341768903,0.6324916394271719,0.43787451858416027,0.6442028506152981,0.5059269574251068,0.6659266519113338,0.37546948931108165,0.2707767124288399,0.3045402546497903,0.19381254023600503,0.19048527112354757,0.8833445944036458,0.20488505751412073,0.25963344475654265,0.4351638426811435,0
1774666091.268716,resource_synth_52,resource,1,payment-service,1,0,1.1164265355002312,0.5563514146430208,0.568377743705591,0.4083023536173895,0.5252219300779423,0.3731200989426377,0.5067031348664341,0.3576060343726074,0.06683978145339786,0.14361193747872067,0.16683410662715842,0.7509772617939491,0.3066317031592674,0.21243294236602522,0.20522631175496675,0
1774666091.2687302,resource_synth_53,resource,1,payment-service,1,0,0.8945452110042342,0.6226456652742729,0.5267885043024724,0.7173123128046627,0.2585974455100412,0.5555771708743598,0.5826451091060055,0.09270560158921295,0.1041910984260433,0.20164446946508285,0.24430502420253247,0.5764348968768243,0.27604346431341314,0.23076784604579803,0.31197509165043263,0
1774666091.2687428,resource_synth_54,resource,1,payment-service,1,0,0.9191453336416091,1.177389640699439,0.015741805256722308,0.7349604868666424,0.8618650774586499,0.0,0.0014757657119660594,0.18557816123669144,0.36908943918643694,0.006425252811526341,0.31044018285504393,0.5088672248863081,0.547845394478265,0.006697108613986887,0.24198110562196182,0
1774666091.268757,resource_synth_55,resource,1,payment-service,1,0,1.0016961057764087,0.744048184939415,0.0,0.5314179618083807,0.7979117660766843,0.24740851820165594,0.5539275463679304,0.38637602724333303,0.2926001337038119,0.0,0.2320950685676292,0.3725510283727214,0.3960994542486133,0.0,0.402951520481695,0
1774666091.2687712,resource_synth_56,resource,1,payment-service,1,0,0.962283437598092,0.7169561374677687,0.26985773521398837,0.4091399690567874,0.7159438233175089,0.515931197675835,0.1706383521417455,0.3297625008824616,0.29011149520899654,0.027721527405290946,0.19178699406622013,0.5339142956641785,0.4120303401810563,0.09896524419586775,0.2876601988366146,0
1774666091.268785,resource_synth_57,resource,1,payment-service,1,0,0.6860010933068841,0.7378234439140842,0.34364803690075535,0.836318471437393,0.12229310554001456,0.46097463026516705,0.33828232852233825,0.12153191408214263,0.23154241415118051,0.1290507434049195,0.30322958555809,0.24299378615696643,0.2996639096660639,0.1965644438679439,0.3430638187912567,0
1774666091.268799,resource_synth_58,resource,1,payment-service,1,0,1.0341267006932136,0.5561479844764667,0.0,0.41276683720492496,0.10724191111131891,0.829366938130382,0.23177060367709246,0.14448045048404584,0.19681384410496064,0.0,0.06073579481745438,0.7307513603477168,0.181612010644974,0.0,0.17025678513415657,0
1774666091.268812,resource_synth_59,resource,1,payment-service,1,0,0.8528083329575661,0.6112685067657664,0.3804803671453778,0.6565198256215248,0.4869896209274314,0.6877141883371658,0.5672767011553375,0.3610689819046859,0.11393629782837295,0.16315124665509104,0.29873344202804847,0.6529580639468184,0.3230773098012352,0.23681017973488186,0.49630599598618086,0
1774666091.268826,resource_synth_60,resource,1,payment-service,1,0,0.635326779116199,0.9326708153143177,0.0,0.3711943321801159,0.6454464423263545,0.44490868311262666,0.1332219514389732,0.27872007498957163,0.23482029470680318,0.0,0.13946922240386356,0.4434192519153113,0.4743720198253845,0.0,0.1701196849735538,0
1774666091.268841,resource_synth_61,resource,1,payment-service,1,0,1.199521092821807,0.4808460682452583,0.30945175286592685,0.6775446504095699,0.47685874890427443,0.37289199699436637,0.42519079378063734,0.4055933509523191,0.20325001478953303,0.15306309267846147,0.23945157427505354,0.788805960059569,0.2563035766662234,0.24560976049453961,0.4929781232038962,0
1774666091.268855,resource_synth_62,resource,1,payment-service,1,0,0.4361224066255483,1.1785412723475772,0.5040944228328803,0.810452247210276,0.8656257534857881,0.1966450694245402,0.3677810052167966,0.06400113795577987,0.1922677526535681,0.11694656046451751,0.40237463151377584,0.2239784842972187,0.6145930204683071,0.2064471854435664,0.6143314497335034,0
1774666091.2688682,resource_synth_63,resource,1,payment-service,1,0,0.878827104892325,0.7797260606475467,0.07360521525838964,0.8452468261001309,0.9941958089302289,0.04381151590680049,0.40320509526794474,0.2059365186887016,0.13911765848079174,0.017039382979740718,0.3061988988712482,0.49244222358170214,0.3132802067620188,0.05725826865975079,0.6595127652965418,0
1774666091.268882,resource_synth_64,resource,1,payment-service,1,0,1.1115506153391772,1.1480728746404643,0.4909643110781169,0.5355013724426094,0.8430411768662078,0.3112558420942163,0.7313692182028865,0.4428222933605131,0.47769282419541215,0.15103842946927737,0.05590270955114115,0.6892794449765155,0.6605670009595713,0.20650007775997156,0.4230791187774872,0
1774666091.268896,resource_synth_65,resource,1,payment-service,1,0,0.9957304297209002,0.9325361835404,0.0,0.3593202416045186,1.3299460489770296,0.5416512912217304,0.6929741574434085,0.29165477715731064,0.20570646837257056,0.0,0.04189741288688958,0.46415961263042643,0.576278140574667,0.0,0.18769987539711852,0
1774666091.2689102,resource_synth_66,resource,1,payment-service,1,0,0.6548390722008681,0.5160302825981177,0.1043186988762432,0.6359936188137145,0.5637769206344103,0.5032636099929891,0.8827640425963897,0.13500388347864187,0.09281852781476,0.038139680957633836,0.10578250285271654,0.45438917728417455,0.27790374545447466,0.04303454384603513,0.5000879168745221,0
1774666091.268924,resource_synth_67,resource,1,payment-service,1,0,0.8084222594527767,0.40983073928254343,0.2895185195539649,0.6780009529962507,1.2935334208161255,0.0,0.6970704209099721,0.16473226656112677,0.06250949618101878,0.042218748577989046,0.13314513064466213,0.409656910163156,0.13695379636876195,0.12441212931478932,0.2400079354310235,0
1774666091.268938,resource_synth_68,resource,1,payment-service,1,0,0.9405736914293282,0.5984989194337871,0.27611878842176923,0.6503382777032995,0.5146207831807941,0.7801197688739767,0.7880217433867343,0.35065420160036276,0.23757685417667235,0.062058696470991596,0.1824011773762948,0.5158833818609717,0.45023051524799235,0.18822597472662786,0.27796786341744295,0
1774666091.268951,resource_synth_69,resource,1,payment-service,1,0,0.764757331590443,0.857392981656497,0.009359674004472171,0.16360178292449312,0.5632510342751742,0.7200162092699112,0.24852628550801803,0.36106505897114405,0.40493689957848994,0.0015357837191371751,0.01654973983411287,0.271168876406549,0.4841543271736802,0.006117542310991556,0.053957142823193055,0
1774666091.268966,resource_synth_70,resource,1,payment-service,1,0,0.5692938572822912,1.3070138861968705,0.6081019951090345,0.312112794303749,1.2450910137260711,0.3589384479372551,0.8144731922000503,0.13290430947112136,0.6408796370707773,0.0780522899618441,0.07464647572685515,0.19861041330259713,0.9995195311315727,0.2802417676782451,0.18116722945374936,0
1774666091.26898,resource_synth_71,resource,1,payment-service,1,0,0.741000085296033,0.6902312775693822,0.0,0.2434836789964115,0.56888991343532,0.5676621979294153,0.5409925535459762,0.2575653941621862,0.31227770695096346,0.0,0.035977498903712185,0.4053137137215407,0.223435979771893,0.0,0.14167473972847788,0
1774666091.268994,resource_synth_72,resource,1,payment-service,1,0,0.5417384001231946,0.4048633623734096,0.4808353482145888,0.6348493367272305,0.03895396821948671,0.6610271833798682,0.2818708708019189,0.0615480171035808,0.160206445693665,0.08961031438008382,0.09448024986334483,0.20358065242247117,0.2640776428384187,0.22363863393135347,0.2744840871974479,0
1774666091.269008,resource_synth_73,resource,1,payment-service,1,0,0.8074031758422471,0.7084701838861622,0.14796005915073135,0.5511570156761201,0.31854612934273613,0.5867135400650083,0.6728413649542624,0.22995972690624195,0.2730913501482899,0.07380058144459863,0.21814437866569472,0.6143623222409896,0.44696238896993107,0.04903047849534713,0.38194453166232034,0
1774666091.269022,resource_synth_74,resource,1,payment-service,1,0,1.218606100013985,0.5871289335028073,0.48611995954912113,0.49921455575129936,0.18313121625576445,0.0,0.48519784430449975,0.2696363393725506,0.1815766002738809,0.056104338537381976,0.2207484866713717,0.8137342133800815,0.4136191182914156,0.1934808185895194,0.17000386491944605,0
1774666091.269035,resource_synth_75,resource,1,payment-service,1,0,0.7047778645045589,1.1238900204650886,0.044028378016892036,0.22538849918579512,0.6703619585091293,0.0,0.4567971363407832,0.2392120975807011,0.4365164801098092,0.014700622906973174,0.07999470735590565,0.5244259050467114,0.37845312653799096,0.020725742166110485,0.12904192156465039,0
1774666091.2690492,resource_synth_76,resource,1,payment-service,1,0,0.8187523302943122,0.6132576985645737,0.4718364358793137,0.6058239892988446,0.9338616288522995,0.37612535856476736,0.711076128710977,0.31985767198182713,0.14786934675215413,0.07828075105430604,0.09039455431883009,0.31584577876248565,0.39307706130265463,0.35511743665068496,0.44879125203041664,0
1774666091.269063,resource_synth_77,resource,1,payment-service,1,0,0.7675527240605963,0.7160951417201695,0.4408620095500188,0.7236675530444088,0.0,0.6109258243680405,0.3638917520390465,0.3212509116891277,0.19506005741977764,0.17112568117835103,0.3312333101124609,0.28256488757235126,0.44253667506884575,0.27627963556436164,0.4252283652577441,0
1774666091.269077,resource_synth_78,resource,1,payment-service,1,0,0.8613807688268762,0.666753195998081,0.41613776122232105,0.6020568176881802,0.42341180767145964,0.6761448570495965,0.37974131120189725,0.3171037702460361,0.23925466251224173,0.1354319605974277,0.18152211270734014,0.4804856332174163,0.372772476280017,0.18000705806274722,0.4540513052400771,0
1774666091.2690911,resource_synth_79,resource,1,payment-service,1,0,0.6446987593912223,0.8773987329770939,0.07196177063033804,0.38797554278076896,0.0,0.37804173019007903,0.27099766176962004,0.15131295656769486,0.17085531136852292,0.019427941988404154,0.14563804406469735,0.4061603624149335,0.41709868676008766,0.04835677420075765,0.2220269671973405,0
1774666091.269105,resource_synth_80,resource,1,payment-service,1,0,0.6062019291154709,0.6137180594574622,0.2874513428824572,0.4957161127575418,0.27190682933668264,0.5221866599435361,0.7332293751666079,0.07984484384006844,0.2007196402649327,0.0894134620855168,0.11875415399555336,0.23125735751726462,0.3259681549717597,0.13893138284111953,0.3836256726376824,0
1774666091.269118,resource_synth_81,resource,1,payment-service,1,0,0.5360676658561396,1.046403267970942,0.6241851966618177,0.3379748323529522,0.0,0.31134622566094783,0.5689137508862033,0.10839377759975825,0.37228728940329736,0.11664470606843799,0.05737563631994204,0.20294882614040827,0.7317434484736269,0.24006882094172324,0.10571029623528436,0
1774666091.269133,resource_synth_82,resource,1,payment-service,1,0,1.5085631048644206,1.0998052470093664,0.011791942550259948,0.9358889923428297,0.3123004122237168,0.336475025416751,0.6284180836004302,0.3004715600400283,0.3409188715287767,0.005136755814180309,0.2554715053526413,0.9950137142641702,0.5581411984966385,0.007928498778056852,0.6751012957599503,0
